Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,25.0,2.0,2018.0,Lexical selection with competing distractors: Evidence from left temporal lobe lesions,"Piai, Vitória, Knight, Robert T.","Donders Centre for Cognition, Radboud University, Montessorilaan 3, Nijmegen, The Netherlands; Department of Medical Psychology, Radboud University Medical Centre, Nijmegen, The Netherlands; Helen Wills Neuroscience Institute and Department of Psychology, University of California at Berkeley, Berkeley, CA, USA",710-717,Brief Report,https://doi.org/10.3758/s13423-017-1301-0,https://link.springer.com/content/pdf/10.3758/s13423-017-1301-0.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,The effects of smiling on perceived age defy belief,"Ganel, Tzvi, Goodale, Melvyn A.","Psychology Department, Ben-Gurion University of the Negev, Beer-Sheva, 8410501, Israel; The Brain and Mind Institute, The University of Western Ontario, London, Ontario, N6A 5B7, Canada",612-616,Brief Report,https://doi.org/10.3758/s13423-017-1306-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1306-8.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Satisfaction in motion: Subsequent search misses are more likely in moving search displays,"Stothart, Cary, Clement, Andrew, Brockmole, James R.","University of Notre Dame, Notre Dame, IN, USA; Department of Psychology, University of Notre Dame, 118 Haggar Hall, Notre Dame, IN, 46556, USA",409-415,Brief Report,https://doi.org/10.3758/s13423-017-1300-1,https://link.springer.com/content/pdf/10.3758/s13423-017-1300-1.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Spatial Updating Strategy Affects the Reference Frame in Path Integration,"He, Qiliang, McNamara, Timothy P.","Department of Psychology, Vanderbilt University, PMB 407817, 2301 Vanderbilt Place, Nashville, TN, 37240-7817, USA",1073-1079,Brief Report,https://doi.org/10.3758/s13423-017-1307-7,https://link.springer.com/content/pdf/10.3758/s13423-017-1307-7.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,What matters when judging intentionality—moral content or normative status? Testing the rational scientist model of the side-effect,"Papadopoulos, C., Hayes, B. K.","School of Psychology, University of New South Wales, Sydney, NSW, 2052, Australia",1170-1177,Brief Report,https://doi.org/10.3758/s13423-017-1312-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1312-x.pdf
Psychonomic Bulletin & Review,24.0,5.0,2017.0,Concreteness and abstraction in everyday explanation,"Bechlivanidis, Christos, Lagnado, David A., Zemla, Jeffrey C., Sloman, Steven","Department of Experimental Psychology, University College London, 26 Bedford Way, London, WC1H 0AP, UK; Department of Cognitive, Linguistic & Psychological Sciences, Brown University, Providence, RI, USA",1451-1464,Brief Report,https://doi.org/10.3758/s13423-017-1299-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1299-3.pdf
Psychonomic Bulletin & Review,25.0,1.0,2018.0,Fitting growth curve models in the Bayesian framework,"Oravecz, Zita, Muth, Chelsea","The Pennsylvania State University, 216 Health and Human Development Building, State College, PA, USA; The Pennsylvania State University, 008 Health and Human Development Building, State College, PA, USA",235-255,Brief Report,https://doi.org/10.3758/s13423-017-1281-0,https://link.springer.com/content/pdf/10.3758/s13423-017-1281-0.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Recognition-induced forgetting does not occur for temporally grouped objects unless they are semantically related,"Maxcey, Ashleigh M., Glenn, Hannah, Stansberry, Elisabeth","Department of Psychology, Ohio State University, 1835 Neil Avenue, Columbus, OH, 43210, USA; Department of Psychology, Vanderbilt University, Nashville, TN, USA; Department of Psychology, Tennessee State University, Nashville, TN, USA",1087-1103,Brief Report,https://doi.org/10.3758/s13423-017-1302-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1302-z.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,From anticipation to integration: the role of integrated action-effects in building sensorimotor contingencies,"Camus, Thomas, Hommel, Bernhard, Brunel, Lionel, Brouillet, Thibaut","Epsylon Laboratory, EA 4556, Paul Valéry University, Montpellier, France; Cognitive Psychology Unit & Leiden Institute for Brain and Cognition, Leiden University, Leiden, The Netherlands; UFR STAPS, Paris Ouest, Nanterre la Défense, France",1059-1065,Brief Report,https://doi.org/10.3758/s13423-017-1308-6,https://link.springer.com/content/pdf/10.3758/s13423-017-1308-6.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Active Listening Delays Attentional Disengagement and Saccadic Eye Movements,"Lester, Benjamin D., Vecera, Shaun P.","Department of Neurology, University of Iowa Hospitals & Clinics, Iowa City, IA, 52242, USA; Department of Psychological and Brain Sciences, University of Iowa, W311 SSH, Iowa City, IA, 52242-1407, USA",1021-1027,Brief Report,https://doi.org/10.3758/s13423-017-1310-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1310-z.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Feature binding in visual short term memory: A General Recognition Theory analysis,"Fitousi, Daniel","Department of Behavioral Science, Ariel University, Ariel, Israel",1104-1113,Article,https://doi.org/10.3758/s13423-017-1303-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1303-y.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,Systems Factorial Technology provides new insights on the other-race effect,"Yang, Cheng-Ta, Fifić, Mario, Chang, Ting-Yun, Little, Daniel R.","Department of Psychology, National Cheng Kung University, No. 1, University Road, Tainan, Taiwan, 701; Department of Psychology, Grand Valley State University, Allendale, MI, USA; Department of Psychology, Vanderbilt University, Nashville, TN, USA; Melbourne School of Psychological Sciences, Melbourne, Victoria, Australia",596-604,Brief Report,https://doi.org/10.3758/s13423-017-1305-9,https://link.springer.com/content/pdf/10.3758/s13423-017-1305-9.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Filtering visual onsets via habituation: A context-specific long-term memory of irrelevant stimuli,"Turatto, Massimo, Bonetti, Francesca, Pascucci, David","Center for Mind/Brain Sciences, University of Trento, Trento, Italy; Department of Psychology and Cognitive Sciences, University of Trento, Trento, Italy; Department of Psychology, University of Fribourg, Fribourg, Switzerland",1028-1034,Brief Report,https://doi.org/10.3758/s13423-017-1320-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1320-x.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,"Are you mind-wandering, or is your mind on task? The effect of probe framing on mind-wandering reports","Weinstein, Yana, De Lima, Henry J., van der Zee, Tim","Department of Psychology, University of Massachusetts Lowell, 113 Wilder Street, Suite 300, Lowell, MA, 01854, USA; Graduate School of Social Work, Boston College, Boston, MA, USA; Graduate School of Teaching, Leiden University, Leiden, The Netherlands",754-760,Brief Report,https://doi.org/10.3758/s13423-017-1322-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1322-8.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,RETRACTED ARTICLE: Unexpected events disrupt visuomotor working memory and increase guessing,"Finzi, R. Dawn, Postle, Bradley R., Brady, Timothy F., Aron, Adam R.","Psychology Department, University of California, San Diego, 9500 Gilman Drive, La Jolla, CA, 92103, USA; Psychology Department, University of Wisconsin–Madison, Madison, WI, USA",651-657,Brief Report,https://doi.org/10.3758/s13423-017-1319-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1319-3.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,Forgetting from lapses of sustained attention,"deBettencourt, Megan T., Norman, Kenneth A., Turk-Browne, Nicholas B.","Princeton Neuroscience Institute, Princeton University, Princeton, NJ, USA; Institute for Mind and Biology, University of Chicago, Chicago, IL, USA; Department of Psychology, University of Chicago, Chicago, IL, USA; Department of Psychology, Princeton University, Princeton, NJ, USA",605-611,Brief Report,https://doi.org/10.3758/s13423-017-1309-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1309-5.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,"(Yet) Another chance for good reasoning? A commentary and reply on Pighin, Tentori, and Girotto (2017)","Brase, Gary L., Pighin, Stefania, Tentori, Katya","Department of Psychological Sciences, Kansas State University, Manhattan, KS, USA; Center for Mind/Brain Sciences, University of Trento, Trento, Italy",1220-1223,Article,https://doi.org/10.3758/s13423-017-1314-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1314-8.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Time course of syllabic and sub-syllabic processing in Mandarin word production: Evidence from the picture-word interference paradigm,"Wang, Jie, Wong, Andus Wing-Kuen, Chen, Hsuan-Chih","Department of Psychology, The Chinese University of Hong Kong, Shatin, N.T., Hong Kong, S.A.R., China; Nam Shan Psychology Laboratory, Department of Applied Social Sciences, City University of Hong Kong, Hong Kong, S.A.R., China",1147-1152,Brief Report,https://doi.org/10.3758/s13423-017-1325-5,https://link.springer.com/content/pdf/10.3758/s13423-017-1325-5.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Effects of distributional information on categorization of prosodic contours,"Kurumada, Chigusa, Brown, Meredith, Tanenhaus, Michael K.","Department of Brain and Cognitive Sciences, University of Rochester, 304 Meliora Hall, Rochester, NY, 14627, USA; Department of Psychology, Tufts University, Medford, MA, USA; Department of Psychiatry, Massachusetts General Hospital, Boston, MA, USA; Department of Linguistics, University of Rochester, Rochester, NY, USA; School of Psychology, Nanjing Normal University, Nanjing Shi, China",1153-1160,Brief Report,https://doi.org/10.3758/s13423-017-1332-6,https://link.springer.com/content/pdf/10.3758/s13423-017-1332-6.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,A social Bouba/Kiki effect: A bias for people whose names match their faces,"Barton, David N., Halberstadt, Jamin","Department of Psychology, University of Otago, P.O. Box 56, Dunedin, New Zealand",1013-1020,Brief Report,https://doi.org/10.3758/s13423-017-1304-x,https://link.springer.com/content/pdf/10.3758/s13423-017-1304-x.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,The importance of age-related differences in prospective memory: Evidence from diffusion model analyses,"Ball, B. Hunter, Aschenbrenner, Andrew J.","Department of Psychology, Washington University in Saint Louis, CB 1125, 1 Brookings Drive, St. Louis, MO, 63130, USA; Department of Neurology, Washington University in Saint Louis, St Louis, MO, USA",1114-1122,Brief Report,https://doi.org/10.3758/s13423-017-1318-4,https://link.springer.com/content/pdf/10.3758/s13423-017-1318-4.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Dissociating the time courses of the cross-modal semantic priming effects elicited by naturalistic sounds and spoken words,"Chen, Yi-Chuan, Spence, Charles","Crossmodal Research Laboratory, Department of Experimental Psychology, University of Oxford, 9 South Parks Road, Oxford, OX1 3UD, UK",1138-1146,Brief Report,https://doi.org/10.3758/s13423-017-1324-6,https://link.springer.com/content/pdf/10.3758/s13423-017-1324-6.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,Can a single model account for both risky choices and inter-temporal choices? Testing the assumptions underlying models of risky inter-temporal choice,"Luckman, Ashley, Donkin, Chris, Newell, Ben R.","School of Psychology, University of New South Wales, Sydney, Australia; Center for Economic Psychology, Department of Psychology, University of Basel, Missionsstrasse 62a, 4055, Basel, Switzerland",785-792,Brief Report,https://doi.org/10.3758/s13423-017-1330-8,https://link.springer.com/content/pdf/10.3758/s13423-017-1330-8.pdf
Psychonomic Bulletin & Review,25.0,2.0,2018.0,“Compacted” procedures for adults’ simple addition: A review and critique of the evidence,"Chen, Yalin, Campbell, Jamie I. D.","Department of Psychology, University of Saskatchewan, 9 Campus Drive, Saskatoon, SK, Canada, S7N 5A5",739-753,Brief Report,https://doi.org/10.3758/s13423-017-1328-2,https://link.springer.com/content/pdf/10.3758/s13423-017-1328-2.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Effector system-specific sequential modulations of congruency effects,"Janczyk, Markus, Leuthold, Hartmut","Department of Psychology, Eberhard Karls University of Tübingen, Schleichstraße 4, 72076, Tübingen, Germany",1066-1072,Brief Report,https://doi.org/10.3758/s13423-017-1311-y,https://link.springer.com/content/pdf/10.3758/s13423-017-1311-y.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Intensity dependence in high-level facial expression adaptation aftereffect,"Hong, Sang Wook, Yoon, K. Lira","Department of Psychology and Center for Complex Systems and Brain Sciences, Florida Atlantic University, 777 Glades Rd. BS 12, Room 209, Boca Raton, 33431, FL, USA; Department of Psychology, University of Notre Dame, Notre Dame, IN, USA",1035-1042,Brief Report,https://doi.org/10.3758/s13423-017-1336-2,https://link.springer.com/content/pdf/10.3758/s13423-017-1336-2.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Reading and lexical-decision tasks generate different patterns of individual variability as a function of condition difficulty,"Zoccolotti, Pierluigi, De Luca, Maria, Di Filippo, Gloria, Marinelli, Chiara Valeria, Spinelli, Donatella","Department of Psychology, Sapienza University of Rome, Rome, Italy; ISTC Institute for Cognitive Sciences and Technologies, CNR, Rome, Italy; Neuropsychology Unit, IRCCS Fondazione Santa Lucia, Rome, Italy; Unicusano University, Rome, Italy; Laboratory of Applied Psychology and Intervention “DREAM”, Department of History Society and Human Studies, University of Salento, Lecce, Italy; Department of Human Movement Sciences and Health, University of Rome “Foro Italico,”, Rome, Italy",1161-1169,Brief Report,https://doi.org/10.3758/s13423-017-1335-3,https://link.springer.com/content/pdf/10.3758/s13423-017-1335-3.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Partition dependence in consumer choice: Perceptual groupings do not reliably shape decisions,"Reichelson, Sheri, Zax, Alexandra, Bass, Ilona, Patalano, Andrea L., Barth, Hilary C.","Department of Psychology, Wesleyan University, 207 High St, Middletown, CT, 06459, USA; Rutgers University–Newark, New Brunswick, NJ, USA",1178-1183,Brief Report,https://doi.org/10.3758/s13423-017-1326-4,https://link.springer.com/content/pdf/10.3758/s13423-017-1326-4.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Attentional weights in vision as products of spatial and nonspatial components,"Nordfang, Maria, Staugaard, Camilla, Bundesen, Claus","Department of Neurology, Rigshospitalet – Glostrup, Nordre Ringvej 57, 2600, Glostrup, Denmark; Bispebjerg Hospital, Bispebjerg, Denmark; Department of Psychology, Center for Visual Cognition, University of Copenhagen, København, Denmark",1043-1051,Brief Report,https://doi.org/10.3758/s13423-017-1337-1,https://link.springer.com/content/pdf/10.3758/s13423-017-1337-1.pdf
Psychonomic Bulletin & Review,25.0,3.0,2018.0,Direct and indirect effects of age on interoceptive accuracy and awareness across the adult lifespan,"Murphy, Jennifer, Geary, Hayley, Millgate, Edward, Catmur, Caroline, Bird, Geoffrey","Social, Genetic and Developmental Psychiatry Centre (MRC), Institute of Psychiatry, Psychology and Neuroscience - PO80, King’s College London, De Crespigny Park, Denmark Hill, London, SE5 8AF, UK; Institute of Psychiatry Psychology and Neuroscience, Department of Psychology, King’s College London, PO Box 78, 4 Windsor Walk, London, SE5 8AF, UK; Department of Experimental Psychology, University of Oxford, Oxford, UK",1193-1202,Brief Report,https://doi.org/10.3758/s13423-017-1339-z,https://link.springer.com/content/pdf/10.3758/s13423-017-1339-z.pdf
