Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Article URL,Citations
Psychological Science,21,12,2010,"Interpersonal Sensitivity, Status, and Stereotype Accuracy","David A. Kenny, Amanda Snook, Eliane M. Boucher, Jeffrey T. Hancock",,pp. 1735–1739,Research article,https://doi.org/10.1177/0956797610387437,https://journals.sagepub.com/doi/reader/10.1177/0956797610387437,https://journals.sagepub.com/doi/abs/10.1177/0956797610387437,
Psychological Science,21,12,2010,"A New Look at Sensory Attenuation: Action-Effect Anticipation Affects Sensitivity, Not Response Bias","Pedro Cardoso-Leite, Pascal Mamassian, Simone Schütz-Bosbach, Florian Waszak",,pp. 1740–1745,Research article,https://doi.org/10.1177/0956797610389187,https://journals.sagepub.com/doi/reader/10.1177/0956797610389187,https://journals.sagepub.com/doi/abs/10.1177/0956797610389187,
Psychological Science,21,12,2010,Firstborns’ Disadvantage in Kinship Detection,"Gwenaël Kaminski, Fabien Ravary, Christian Graff, Edouard Gentaz",,pp. 1746–1750,Research article,https://doi.org/10.1177/0956797610388045,https://journals.sagepub.com/doi/reader/10.1177/0956797610388045,https://journals.sagepub.com/doi/abs/10.1177/0956797610388045,
Psychological Science,21,12,2010,Perceptual Organization Without Perception: The Subliminal Learning of Global Contour,"Orna Rosenthal, Glyn W. Humphreys",,pp. 1751–1758,Research article,https://doi.org/10.1177/0956797610389188,https://journals.sagepub.com/doi/reader/10.1177/0956797610389188,https://journals.sagepub.com/doi/abs/10.1177/0956797610389188,
Psychological Science,21,12,2010,Object-Based Warping: An Illusory Distortion of Space Within Objects,"Timothy J. Vickery, Marvin M. Chun",,pp. 1759–1764,Research article,https://doi.org/10.1177/0956797610388046,https://journals.sagepub.com/doi/reader/10.1177/0956797610388046,https://journals.sagepub.com/doi/abs/10.1177/0956797610388046,
Psychological Science,21,12,2010,“You Talkin’ to Me?”: Self-Relevant Auditory Signals Influence Perception of Gaze Direction,"Raliza S. Stoyanova, Michael P. Ewbank, Andrew J. Calder",,pp. 1765–1769,Research article,https://doi.org/10.1177/0956797610388812,https://journals.sagepub.com/doi/reader/10.1177/0956797610388812,https://journals.sagepub.com/doi/abs/10.1177/0956797610388812,
Psychological Science,21,12,2010,Better Mood and Better Performance: Learning Rule-Described Categories Is Enhanced by Positive Mood,"Ruby T. Nadler, Rahel Rabi, John Paul Minda",,pp. 1770–1776,Research article,https://doi.org/10.1177/0956797610387441,https://journals.sagepub.com/doi/reader/10.1177/0956797610387441,https://journals.sagepub.com/doi/abs/10.1177/0956797610387441,
Psychological Science,21,12,2010,What Is Beautiful Is Good and More Accurately Understood: Physical Attractiveness and Accuracy in First Impressions of Personality,"Genevieve L. Lorenzo, Jeremy C. Biesanz, Lauren J. Human",,pp. 1777–1782,Research article,https://doi.org/10.1177/0956797610388048,https://journals.sagepub.com/doi/reader/10.1177/0956797610388048,https://journals.sagepub.com/doi/abs/10.1177/0956797610388048,
Psychological Science,21,12,2010,Personality Neglect: The Unforeseen Impact of Personal Dispositions on Emotional Life,"Jordi Quoidbach, Elizabeth W. Dunn",,pp. 1783–1786,Research article,https://doi.org/10.1177/0956797610388816,https://journals.sagepub.com/doi/reader/10.1177/0956797610388816,https://journals.sagepub.com/doi/abs/10.1177/0956797610388816,
Psychological Science,21,12,2010,Information Search in Decisions From Experience: Do Our Patterns of Sampling Foreshadow Our Decisions?,"Thomas T. Hills, Ralph Hertwig",,pp. 1787–1792,Research article,https://doi.org/10.1177/0956797610387443,https://journals.sagepub.com/doi/reader/10.1177/0956797610387443,https://journals.sagepub.com/doi/abs/10.1177/0956797610387443,
Psychological Science,21,12,2010,Gradual Remapping Results in Early Retinotopic and Late Spatiotopic Inhibition of Return,"Sebastiaan Mathôt, Jan Theeuwes",,pp. 1793–1798,Research article,https://doi.org/10.1177/0956797610388813,https://journals.sagepub.com/doi/reader/10.1177/0956797610388813,https://journals.sagepub.com/doi/abs/10.1177/0956797610388813,
Psychological Science,21,12,2010,"Letters in Words Are Read Simultaneously, Not in Left-to-Right Sequence","James S. Adelman, Suzanne J. Marquis, Maura G. Sabatos-DeVito",,pp. 1799–1801,Research article,https://doi.org/10.1177/0956797610387442,https://journals.sagepub.com/doi/reader/10.1177/0956797610387442,https://journals.sagepub.com/doi/abs/10.1177/0956797610387442,
Psychological Science,21,12,2010,The Challenging Pupil in the Classroom: The Effect of the Child on the Teacher,"Renate M. Houts, Avshalom Caspi, Robert C. Pianta, Louise Arseneault, Terrie E. Moffitt",,pp. 1802–1810,Research article,https://doi.org/10.1177/0956797610388047,https://journals.sagepub.com/doi/reader/10.1177/0956797610388047,https://journals.sagepub.com/doi/abs/10.1177/0956797610388047,
Psychological Science,21,12,2010,So Much to Do and So Little Time: Effort and Perceived Temporal Distance,"Gabriela M. Jiga-Boy, Anna E. Clark, Gün R. Semin",,pp. 1811–1817,Research article,https://doi.org/10.1177/0956797610388043,https://journals.sagepub.com/doi/reader/10.1177/0956797610388043,https://journals.sagepub.com/doi/abs/10.1177/0956797610388043,
Psychological Science,21,12,2010,Effects of Adult Attachment and Emotional Distractors on Brain Mechanisms of Cognitive Control,"Stacie L. Warren, Kelly K. Bost, Glenn I. Roisman, Rebecca Levin Silton",,pp. 1818–1826,Research article,https://doi.org/10.1177/0956797610388809,https://journals.sagepub.com/doi/reader/10.1177/0956797610388809,https://journals.sagepub.com/doi/abs/10.1177/0956797610388809,
Psychological Science,21,12,2010,On Angry Leaders and Agreeable Followers: How Leaders’ Emotions and Followers’ Personalities Shape Motivation and Team Performance,"Gerben A. Van Kleef, Astrid C. Homan, Bianca Beersma, Daan van Knippenberg",,pp. 1827–1834,Research article,https://doi.org/10.1177/0956797610387438,https://journals.sagepub.com/doi/reader/10.1177/0956797610387438,https://journals.sagepub.com/doi/abs/10.1177/0956797610387438,
Psychological Science,21,12,2010,Listening to Your Heart: How Interoception Shapes Emotion Experience and Intuitive Decision Making,"Barnaby D. Dunn, Hannah C. Galton, Ruth Morgan, Davy Evans",,pp. 1835–1844,Research article,https://doi.org/10.1177/0956797610389191,https://journals.sagepub.com/doi/reader/10.1177/0956797610389191,https://journals.sagepub.com/doi/abs/10.1177/0956797610389191,
Psychological Science,21,12,2010,The Wolfpack Effect: Perception of Animacy Irresistibly Influences Interactive Behavior,"Tao Gao, Gregory McCarthy, Brian J. Scholl",,pp. 1845–1853,Research article,https://doi.org/10.1177/0956797610388814,https://journals.sagepub.com/doi/reader/10.1177/0956797610388814,https://journals.sagepub.com/doi/abs/10.1177/0956797610388814,
Psychological Science,21,12,2010,"The Tipping Point of Animacy: How, When, and Where We Perceive Life in a Face","Christine E. Looser, Thalia Wheatley",,pp. 1854–1862,Research article,https://doi.org/10.1177/0956797610388044,https://journals.sagepub.com/doi/reader/10.1177/0956797610388044,https://journals.sagepub.com/doi/abs/10.1177/0956797610388044,
Psychological Science,21,12,2010,As Pleasure Unfolds: Hedonic Responses to Tempting Food,"Wilhelm Hofmann, Guido M. van Koningsbruggen, Wolfgang Stroebe",,pp. 1863–1870,Research article,https://doi.org/10.1177/0956797610389186,https://journals.sagepub.com/doi/reader/10.1177/0956797610389186,https://journals.sagepub.com/doi/abs/10.1177/0956797610389186,
Psychological Science,21,12,2010,"Induction, Overhypothesis, and the Origin of Abstract Knowledge: Evidence From 9-Month-Old Infants","Kathryn M. Dewar, Fei Xu",,pp. 1871–1877,Research article,https://doi.org/10.1177/0956797610388810,https://journals.sagepub.com/doi/reader/10.1177/0956797610388810,https://journals.sagepub.com/doi/abs/10.1177/0956797610388810,
Psychological Science,21,12,2010,Getting in Under the Radar: A Dyadic View of Invisible Support,"Maryhope Howland, Jeffry A. Simpson",,pp. 1878–1885,Research article,https://doi.org/10.1177/0956797610388817,https://journals.sagepub.com/doi/reader/10.1177/0956797610388817,https://journals.sagepub.com/doi/abs/10.1177/0956797610388817,
Psychological Science,21,12,2010,Task Usefulness Affects Perception of Rivalrous Images,"Adrien Chopin, Pascal Mamassian",,pp. 1886–1893,Research article,https://doi.org/10.1177/0956797610389190,https://journals.sagepub.com/doi/reader/10.1177/0956797610389190,https://journals.sagepub.com/doi/abs/10.1177/0956797610389190,
Psychological Science,21,12,2010,"Learn Locally, Think Globally: Exemplar Variability Supports Higher-Order Generalization and Word Learning","Lynn K. Perry, Larissa K. Samuelson, Lisa M. Malloy, Ryan N. Schiffer",,pp. 1894–1902,Research article,https://doi.org/10.1177/0956797610389189,https://journals.sagepub.com/doi/reader/10.1177/0956797610389189,https://journals.sagepub.com/doi/abs/10.1177/0956797610389189,
Psychological Science,21,12,2010,Imitation Improves Language Comprehension,"Patti Adank, Peter Hagoort, Harold Bekkering",,pp. 1903–1909,Research article,https://doi.org/10.1177/0956797610389192,https://journals.sagepub.com/doi/reader/10.1177/0956797610389192,https://journals.sagepub.com/doi/abs/10.1177/0956797610389192,
Psychological Science,21,12,2010,For Whom Is Parting With Possessions More Painful?: Cultural Differences in the Endowment Effect,"William W. Maddux, Haiyang Yang, Carl Falk, Hajo Adam, Wendi Adair",,pp. 1910–1917,Research article,https://doi.org/10.1177/0956797610388818,https://journals.sagepub.com/doi/reader/10.1177/0956797610388818,https://journals.sagepub.com/doi/abs/10.1177/0956797610388818,
Psychological Science,21,12,2010,When Giving Feels Good: The Intrinsic Benefits of Sacrifice in Romantic Relationships for the Communally Motivated,"Aleksandr Kogan, Emily A. Impett, Christopher Oveis, Bryant Hui",,pp. 1918–1924,Research article,https://doi.org/10.1177/0956797610388815,https://journals.sagepub.com/doi/reader/10.1177/0956797610388815,https://journals.sagepub.com/doi/abs/10.1177/0956797610388815,
Psychological Science,22,1,2010,Loosening the Link Between Childhood Poverty and Adolescent Smoking and Obesity: The Protective Effects of Social Capital,"Gary W. Evans, Rachel Kutcher",,pp. 3–7,Research article,https://doi.org/10.1177/0956797610390387,https://journals.sagepub.com/doi/reader/10.1177/0956797610390387,https://journals.sagepub.com/doi/abs/10.1177/0956797610390387,
Psychological Science,22,1,2010,Promoting De-Escalation of Commitment: A Regulatory-Focus Perspective on Sunk Costs,"Daniel C. Molden, Chin Ming Hui",,pp. 8–12,Research article,https://doi.org/10.1177/0956797610390386,https://journals.sagepub.com/doi/reader/10.1177/0956797610390386,https://journals.sagepub.com/doi/abs/10.1177/0956797610390386,
Psychological Science,22,1,2010,Kin Affiliation Across the Ovulatory Cycle: Females Avoid Fathers When Fertile,"Debra Lieberman, Elizabeth G. Pillsworth, Martie G. Haselton",,pp. 13–18,Research article,https://doi.org/10.1177/0956797610390385,https://journals.sagepub.com/doi/reader/10.1177/0956797610390385,https://journals.sagepub.com/doi/abs/10.1177/0956797610390385,
Psychological Science,22,1,2010,Early- and Late-Onset Blindness Both Curb Audiotactile Integration on the Parchment-Skin Illusion,"François Champoux, Olivier Collignon, Benoit A. Bacon, Franco Lepore",,pp. 19–25,Research article,https://doi.org/10.1177/0956797610391099,https://journals.sagepub.com/doi/reader/10.1177/0956797610391099,https://journals.sagepub.com/doi/abs/10.1177/0956797610391099,
Psychological Science,22,1,2010,Tough and Tender: Embodied Categorization of Gender,"Michael L. Slepian, Max Weisbuch, Nicholas O. Rule, Nalini Ambady",,pp. 26–28,Research article,https://doi.org/10.1177/0956797610390388,https://journals.sagepub.com/doi/reader/10.1177/0956797610390388,https://journals.sagepub.com/doi/abs/10.1177/0956797610390388,
Psychological Science,22,1,2010,Why Barack Obama Is Black: A Cognitive Account of Hypodescent,"Jamin Halberstadt, Steven J. Sherman, Jeffrey W. Sherman",,pp. 29–33,Research article,https://doi.org/10.1177/0956797610390383,https://journals.sagepub.com/doi/reader/10.1177/0956797610390383,https://journals.sagepub.com/doi/abs/10.1177/0956797610390383,
Psychological Science,22,1,2010,Apocalypse Soon?: Dire Messages Reduce Belief in Global Warming by Contradicting Just-World Beliefs,"Matthew Feinberg, Robb Willer",,pp. 34–38,Research article,https://doi.org/10.1177/0956797610391911,https://journals.sagepub.com/doi/reader/10.1177/0956797610391911,https://journals.sagepub.com/doi/abs/10.1177/0956797610391911,
Psychological Science,22,1,2010,Language Style Matching Predicts Relationship Initiation and Stability,"Molly E. Ireland, Richard B. Slatcher, Paul W. Eastwick, Lauren E. Scissors",,pp. 39–44,Research article,https://doi.org/10.1177/0956797610392928,https://journals.sagepub.com/doi/reader/10.1177/0956797610392928,https://journals.sagepub.com/doi/abs/10.1177/0956797610392928,
Psychological Science,22,1,2010,How Important Is an Apology to You?: Forecasting Errors in Evaluating the Value of Apologies,"David De Cremer, Madan M. Pillutla, Chris Reinders Folmer",,pp. 45–48,Research article,https://doi.org/10.1177/0956797610391101,https://journals.sagepub.com/doi/reader/10.1177/0956797610391101,https://journals.sagepub.com/doi/abs/10.1177/0956797610391101,
Psychological Science,22,1,2010,Social Cuing of Guilt by Anger and of Shame by Disgust,"Roger Giner-Sorolla, Pablo Espinosa",,pp. 49–53,Research article,https://doi.org/10.1177/0956797610392925,https://journals.sagepub.com/doi/reader/10.1177/0956797610392925,https://journals.sagepub.com/doi/abs/10.1177/0956797610392925,
Psychological Science,22,1,2010,Electrophysiological Evidence for Parallel Response Selection in Skilled Typists,"Gordon D. Logan, A. Eve Miller, David L. Strayer",,pp. 54–56,Research article,https://doi.org/10.1177/0956797610390382,https://journals.sagepub.com/doi/reader/10.1177/0956797610390382,https://journals.sagepub.com/doi/abs/10.1177/0956797610390382,
Psychological Science,22,1,2010,Generalized Prejudice: Common and Specific Components,"Nazar Akrami, Bo Ekehammar, Robin Bergh",,pp. 57–59,Research article,https://doi.org/10.1177/0956797610390384,https://journals.sagepub.com/doi/reader/10.1177/0956797610390384,https://journals.sagepub.com/doi/abs/10.1177/0956797610390384,
Psychological Science,22,1,2010,"Changing Brains, Changing Perspectives: The Neurocognitive Development of Reciprocity","Wouter van den Bos, Eric van Dijk, Michiel Westenberg",,pp. 60–70,Research article,https://doi.org/10.1177/0956797610391102,https://journals.sagepub.com/doi/reader/10.1177/0956797610391102,https://journals.sagepub.com/doi/abs/10.1177/0956797610391102,
Psychological Science,22,1,2010,"Round Numbers as Goals: Evidence From Baseball, SAT Takers, and the Lab","Devin Pope, Uri Simonsohn",,pp. 71–79,Research article,https://doi.org/10.1177/0956797610391098,https://journals.sagepub.com/doi/reader/10.1177/0956797610391098,https://journals.sagepub.com/doi/abs/10.1177/0956797610391098,
Psychological Science,22,1,2010,The Insula and Evaluative Processes,"Gary G. Berntson, Greg J. Norman, Antoine Bechara, Joel Bruss",,pp. 80–86,Research article,https://doi.org/10.1177/0956797610391097,https://journals.sagepub.com/doi/reader/10.1177/0956797610391097,https://journals.sagepub.com/doi/abs/10.1177/0956797610391097,
