Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Social Psychology,62,N/A,2016,Vicarious hypocrisy: Bolstering attitudes and taking action after exposure to a hypocritical ingroup member,"Elizabeth S. Focella, Jeff Stone, Nicholas C. Fernandez, Joel Cooper, Michael A. Hogg",Pending,89-102,Research article,https://doi.org/10.1016/j.jesp.2015.09.014,https://www.sciencedirect.com/science/article/pii/S0022103115001249/pdfft?md5=ae580cbc3d4524dd9023be51f2527fb6&pid=1-s2.0-S0022103115001249-main.pdf,20
Journal of Experimental Social Psychology,62,N/A,2016,My friends are all alike — the relation between liking and perceived similarity in person perception,"Hans Alves, Alex Koch, Christian Unkelbach",Pending,103-117,Research article,https://doi.org/10.1016/j.jesp.2015.10.011,https://www.sciencedirect.com/science/article/pii/S0022103115300111/pdfft?md5=813ceceb7951688b661cba97427f7ee5&pid=1-s2.0-S0022103115300111-main.pdf,62
Journal of Experimental Social Psychology,63,N/A,2016,Instructing implicit processes: When instructions to approach or avoid influence implicit but not explicit evaluation,"Pieter Van Dessel, Jan De Houwer, Anne Gast, Colin Tucker Smith, Maarten De Schryver",Pending,1-9,Research article,https://doi.org/10.1016/j.jesp.2015.11.002,https://www.sciencedirect.com/science/article/pii/S0022103115300147/pdfft?md5=87ad66778773367fe3c1a6c10525e2d0&pid=1-s2.0-S0022103115300147-main.pdf,42
Journal of Experimental Social Psychology,63,N/A,2016,Fostering selflessness through I-sharing,"Mark Huneke, Elizabeth C. Pinel",Pending,10-18,Research article,https://doi.org/10.1016/j.jesp.2015.11.003,https://www.sciencedirect.com/science/article/pii/S0022103115300159/pdfft?md5=4ca1fa9d0ad46179a9d57b91dd061641&pid=1-s2.0-S0022103115300159-main.pdf,20
Journal of Experimental Social Psychology,63,N/A,2016,The morality of action: The asymmetry between judgments of praise and blame in the action–omission effect,"Dries H. Bostyn, Arne Roets",Pending,19-25,Research article,https://doi.org/10.1016/j.jesp.2015.11.005,https://www.sciencedirect.com/science/article/pii/S0022103115300172/pdfft?md5=fcd30c687ffe264cf4c2c0cf32f79121&pid=1-s2.0-S0022103115300172-main.pdf,42
Journal of Experimental Social Psychology,63,N/A,2016,Understanding how common ingroup identity undermines collective action among disadvantaged-group members,"Elze G. Ufkes, Justine Calcagno, Demis E. Glasford, John F. Dovidio",Pending,26-35,Research article,https://doi.org/10.1016/j.jesp.2015.11.006,https://www.sciencedirect.com/science/article/pii/S0022103115300184/pdfft?md5=6ef9ee9ba2b9425860faf7727e0ef137&pid=1-s2.0-S0022103115300184-main.pdf,65
Journal of Experimental Social Psychology,63,N/A,2016,But it's my right! Framing effects on support for empowering policies,"Nurit Shnabel, John F. Dovidio, Ziv Levin",Pending,36-49,Research article,https://doi.org/10.1016/j.jesp.2015.11.007,https://www.sciencedirect.com/science/article/pii/S0022103115300196/pdfft?md5=653d1693d2d6d0583a8e8e744faf0b9c&pid=1-s2.0-S0022103115300196-main.pdf,18
Journal of Experimental Social Psychology,63,N/A,2016,Ambivalence and certainty can interact to predict attitude stability over time,"Andrew Luttrell, Richard E. Petty, Pablo Briñol",Pending,56-68,Research article,https://doi.org/10.1016/j.jesp.2015.11.008,https://www.sciencedirect.com/science/article/pii/S0022103115300202/pdfft?md5=107dd3ea8a9e94a3902696531ef39d91&pid=1-s2.0-S0022103115300202-main.pdf,64
Journal of Experimental Social Psychology,63,N/A,2016,Unpacking the psychological weight of weight stigma: A rejection-expectation pathway,"Alison Blodorn, Brenda Major, Jeffrey Hunger, Carol Miller",Pending,69-76,Research article,https://doi.org/10.1016/j.jesp.2015.12.003,https://www.sciencedirect.com/science/article/pii/S0022103115300238/pdfft?md5=19cb03bdc46bb84db5ab8a8553376ead&pid=1-s2.0-S0022103115300238-main.pdf,57
Journal of Experimental Social Psychology,63,N/A,2016,"Easier done than undone… by some of the people, some of the time: The role of elaboration in explicit and implicit group preferences",Natalie A. Wyer,Pending,77-85,Research article,https://doi.org/10.1016/j.jesp.2015.12.006,https://www.sciencedirect.com/science/article/pii/S0022103115300263/pdfft?md5=03801acac36fca81ec32f273464d8379&pid=1-s2.0-S0022103115300263-main.pdf,30
Journal of Experimental Social Psychology,63,N/A,2016,The big man has a big mouth: Mouth width correlates with perceived leadership ability and actual leadership performance,"Daniel E. Re, Nicholas O. Rule",Pending,86-93,Research article,https://doi.org/10.1016/j.jesp.2015.12.005,https://www.sciencedirect.com/science/article/pii/S0022103115300251/pdfft?md5=c9fa9292d660e395237c557593cd38f2&pid=1-s2.0-S0022103115300251-main.pdf,29
Journal of Experimental Social Psychology,63,N/A,2016,"Understanding overconfidence: Theories of intelligence, preferential attention, and distorted self-assessment","Joyce Ehrlinger, Ainsley L. Mitchum, Carol S. Dweck",Pending,94-100,Research article,https://doi.org/10.1016/j.jesp.2015.11.001,https://www.sciencedirect.com/science/article/pii/S0022103115300135/pdfft?md5=de0fe56982d22b14aa41ba7eee955699&pid=1-s2.0-S0022103115300135-main.pdf,N/A
Journal of Experimental Social Psychology,63,N/A,2016,A lesson in bias: The relationship between implicit racial bias and performance in pedagogical contexts,"Drew S. Jacoby-Senghor, Stacey Sinclair, J. Nicole Shelton",Pending,50-55,Short communication,https://doi.org/10.1016/j.jesp.2015.10.010,https://www.sciencedirect.com/science/article/pii/S002210311530010X/pdfft?md5=8936eba72cddcf2e99f513093545a535&pid=1-s2.0-S002210311530010X-main.pdf,91
Journal of Experimental Social Psychology,64,N/A,2016,Atlas Research,,Pending,N/A,,https://doi.org/10.1016/S0022-1031(16)00010-X,https://www.sciencedirect.com/science/article/pii/S002210311600010X/pdfft?md5=f0ddd9055ffd3a338b72c53f6d388672&pid=1-s2.0-S002210311600010X-main.pdf,N/A
Journal of Experimental Social Psychology,64,N/A,2016,On incidental catalysts of elaboration: Reminders of environmental structure promote effortful thought,"Ryan Rahinel, Nelson Borges Amaral, Joshua J. Clarkson, Aaron C. Kay",Pending,1-7,Research article,https://doi.org/10.1016/j.jesp.2016.01.001,https://www.sciencedirect.com/science/article/pii/S0022103116300014/pdfft?md5=006b602b2681dfdaba02a799312461ea&pid=1-s2.0-S0022103116300014-main.pdf,8
Journal of Experimental Social Psychology,64,N/A,2016,"Prayer, self-affirmation, and distraction improve recovery from short-term ostracism","Andrew H. Hales, Eric D. Wesselmann, Kipling D. Williams",Pending,8-20,Research article,https://doi.org/10.1016/j.jesp.2016.01.002,https://www.sciencedirect.com/science/article/pii/S0022103116300026/pdfft?md5=92f8654faa9988b3b40d0203bd4995a3&pid=1-s2.0-S0022103116300026-main.pdf,59
Journal of Experimental Social Psychology,64,N/A,2016,Will you remember me? Cultural differences in own-group face recognition biases,"Andy H. Ng, Jennifer R. Steele, Joni Y. Sasaki",Pending,21-26,Research article,https://doi.org/10.1016/j.jesp.2016.01.003,https://www.sciencedirect.com/science/article/pii/S0022103116300099/pdfft?md5=56bbeb9cf22722b0c30e95b62f720620&pid=1-s2.0-S0022103116300099-main.pdf,17
Journal of Experimental Social Psychology,64,N/A,2016,"Promote up, ingratiate down: Status comparisons drive warmth-competence tradeoffs in impression management","Jillian K. Swencionis, Susan T. Fiske",Pending,27-34,Research article,https://doi.org/10.1016/j.jesp.2016.01.004,https://www.sciencedirect.com/science/article/pii/S002210311630018X/pdfft?md5=6c788074c2269ac45cb41adf3a3f7e02&pid=1-s2.0-S002210311630018X-main.pdf,58
Journal of Experimental Social Psychology,64,N/A,2016,Sidestepping the rock and the hard place: The private avoidance of prosocial requests,"Stephanie C. Lin, Rebecca L. Schaumberg, Taly Reich",Pending,35-40,Research article,https://doi.org/10.1016/j.jesp.2016.01.011,https://www.sciencedirect.com/science/article/pii/S002210311630021X/pdfft?md5=3e3bfc6616d9fc0fb735c882f3b9bca1&pid=1-s2.0-S002210311630021X-main.pdf,33
Journal of Experimental Social Psychology,64,N/A,2016,Preference-consistent information repetitions during discussion: Do they affect subsequent judgments and decisions?,"Stefan Schulz-Hardt, Annika Giersiepen, Andreas Mojzisch",Pending,41-49,Research article,https://doi.org/10.1016/j.jesp.2016.01.009,https://www.sciencedirect.com/science/article/pii/S0022103116300415/pdfft?md5=35d9b499893d04c5ca92b5e4442ad7ca&pid=1-s2.0-S0022103116300415-main.pdf,5
Journal of Experimental Social Psychology,64,N/A,2016,Haters are all the same: Perceptions of group homogeneity following positive vs. negative feedback,"Kenneth Savitsky, Jeremy Cone, Jeffrey Rubel, Richard P. Eibach",Pending,50-56,Research article,https://doi.org/10.1016/j.jesp.2016.01.013,https://www.sciencedirect.com/science/article/pii/S002210311630049X/pdfft?md5=216c9f4b86b8bddc774cf3d0eca3cfc7&pid=1-s2.0-S002210311630049X-main.pdf,2
Journal of Experimental Social Psychology,64,N/A,2016,Wanting a bird's eye to understand why: Motivated abstraction and causal uncertainty,"Jae-Eun Namkoong, Marlone D. Henderson",Pending,57-71,Research article,https://doi.org/10.1016/j.jesp.2016.01.014,https://www.sciencedirect.com/science/article/pii/S002210311630052X/pdfft?md5=5931fc6d99e0479335439bf64ea90fa7&pid=1-s2.0-S002210311630052X-main.pdf,4
Journal of Experimental Social Psychology,64,N/A,2016,When possessions become part of the self: Ownership and implicit self-object linking,"Yang Ye, Bertram Gawronski",Pending,72-87,Research article,https://doi.org/10.1016/j.jesp.2016.01.012,https://www.sciencedirect.com/science/article/pii/S0022103116300476/pdfft?md5=cec94528f7eac0ae0e0f5dff56ec0135&pid=1-s2.0-S0022103116300476-main.pdf,48
Journal of Experimental Social Psychology,64,N/A,2016,Angry expressions induce extensive processing of persuasive appeals,"Jimmy Calanchini, Wesley G. Moons, Diane M. Mackie",Pending,88-98,Research article,https://doi.org/10.1016/j.jesp.2016.02.004,https://www.sciencedirect.com/science/article/pii/S0022103116300920/pdfft?md5=cd0fdb231731ec179dc321b9cdc74b01&pid=1-s2.0-S0022103116300920-main.pdf,24
Journal of Experimental Social Psychology,64,N/A,2016,Nice guys finish first when presented second: Responsive daters are evaluated more positively following exposure to unresponsive daters,"Stephanie S. Spielmann, Geoff MacDonald",Pending,99-105,Research article,https://doi.org/10.1016/j.jesp.2016.02.002,https://www.sciencedirect.com/science/article/pii/S0022103116300737/pdfft?md5=183ab96935f9fe100eadbac879b7d04d&pid=1-s2.0-S0022103116300737-main.pdf,4
Journal of Experimental Social Psychology,65,N/A,2016,Approaching a fair deal for significance and other concerns,Roger Giner-Sorolla,Pending,1-6,Editorial,https://doi.org/10.1016/j.jesp.2016.01.010,https://www.sciencedirect.com/science/article/pii/S0022103116000068/pdfft?md5=9b921c8096641cbec1d963dd684a5c12&pid=1-s2.0-S0022103116000068-main.pdf,32
Journal of Experimental Social Psychology,65,N/A,2016,"Red, white, and blue enough to be green: Effects of moral framing on climate change attitudes and conservation behaviors","Christopher Wolsko, Hector Ariceaga, Jesse Seiden",Pending,7-19,Research article,https://doi.org/10.1016/j.jesp.2016.02.005,https://www.sciencedirect.com/science/article/pii/S0022103116301056/pdfft?md5=76f37c1568d420d1cdd43cff844aeece&pid=1-s2.0-S0022103116301056-main.pdf,288
Journal of Experimental Social Psychology,65,N/A,2016,Just you and I: The role of social exclusion in the formation of interpersonal relationships,"Natalie A. Wyer, Kimberley C. Schenke",Pending,20-25,Research article,https://doi.org/10.1016/j.jesp.2016.02.007,https://www.sciencedirect.com/science/article/pii/S0022103116301123/pdfft?md5=660f945d5dc53c472851f08e036e8f86&pid=1-s2.0-S0022103116301123-main.pdf,10
Journal of Experimental Social Psychology,65,N/A,2016,Incomplete professional identity goals override moral concerns,"Michael K. Marquardt, Ana P. Gantman, Peter M. Gollwitzer, Gabriele Oettingen",Pending,31-41,Research article,https://doi.org/10.1016/j.jesp.2016.03.001,https://www.sciencedirect.com/science/article/pii/S0022103116301469/pdfft?md5=93d732322150e689c1dcbad652f288cb&pid=1-s2.0-S0022103116301469-main.pdf,17
Journal of Experimental Social Psychology,65,N/A,2016,Affective responses to ambivalence are context-dependent: A facial EMG study on the role of inconsistency and evaluative context in shaping affective responses to ambivalence,"Hannah U. Nohlen, Frenk van Harreveld, Mark Rotteveel, Ard J. Barends, Jeff T. Larsen",Pending,42-51,Research article,https://doi.org/10.1016/j.jesp.2016.02.001,https://www.sciencedirect.com/science/article/pii/S0022103116300713/pdfft?md5=26bbbdf3fc8ec0a33b0afeafd769cebf&pid=1-s2.0-S0022103116300713-main.pdf,20
Journal of Experimental Social Psychology,65,N/A,2016,Partisan underestimation of the polarizing influence of group discussion,"Jessica Keating, Leaf Van Boven, Charles M. Judd",Pending,52-58,Research article,https://doi.org/10.1016/j.jesp.2016.03.002,https://www.sciencedirect.com/science/article/pii/S0022103116301457/pdfft?md5=ae3a47d3dc592498f9fa9088a2a535f4&pid=1-s2.0-S0022103116301457-main.pdf,15
Journal of Experimental Social Psychology,65,N/A,2016,Keep in touch: The effects of imagined touch support on stress and exploration,"Brett K. Jakubiak, Brooke C. Feeney",Pending,59-67,Research article,https://doi.org/10.1016/j.jesp.2016.04.001,https://www.sciencedirect.com/science/article/pii/S0022103116302013/pdfft?md5=3545c3cad4f0507c7a6fcd2c46e77334&pid=1-s2.0-S0022103116302013-main.pdf,81
Journal of Experimental Social Psychology,65,N/A,2016,"Myopic about climate change: Cognitive style, psychological distance, and environmentalism","Simona Sacchi, Paolo Riva, Alice Aceto",Pending,68-73,Research article,https://doi.org/10.1016/j.jesp.2016.03.006,https://www.sciencedirect.com/science/article/pii/S0022103116301706/pdfft?md5=bad509d922e7643913bb3f0dd60a8b98&pid=1-s2.0-S0022103116301706-main.pdf,49
Journal of Experimental Social Psychology,65,N/A,2016,Impact of episodic thinking on altruism,"Richard Yi, Alison Pickover, Allison M. Stuppy-Sullivan, Sydney Baker, Reid D. Landes",Pending,74-81,Research article,https://doi.org/10.1016/j.jesp.2016.03.005,https://www.sciencedirect.com/science/article/pii/S002210311630169X/pdfft?md5=a81da1871cc585b72dccbf16e32fd33f&pid=1-s2.0-S002210311630169X-main.pdf,15
Journal of Experimental Social Psychology,65,N/A,2016,Making it moral: Merely labeling an attitude as moral increases its strength,"Andrew Luttrell, Richard E. Petty, Pablo Briñol, Benjamin C. Wagner",Pending,82-93,Research article,https://doi.org/10.1016/j.jesp.2016.04.003,https://www.sciencedirect.com/science/article/pii/S0022103116302372/pdfft?md5=756e483066335eefcbde53cf9fee6eed&pid=1-s2.0-S0022103116302372-main.pdf,72
Journal of Experimental Social Psychology,65,N/A,2016,Costly third-party interventions: The role of incidental anger and attention focus in punishment of the perpetrator and compensation of the victim,"Michaela Gummerum, Lotte F. Van Dillen, Eric Van Dijk, Belén López-Pérez",Pending,94-104,Research article,https://doi.org/10.1016/j.jesp.2016.04.004,https://www.sciencedirect.com/science/article/pii/S0022103116302360/pdfft?md5=00e92405603a18afd9a8e8e21bf3c6f5&pid=1-s2.0-S0022103116302360-main.pdf,58
Journal of Experimental Social Psychology,65,N/A,2016,Disentangling sunk-costs and completion proximity: The role of regulatory focus,"Adam P. Barsky, Michael J. Zyphur",Pending,105-108,Research article,https://doi.org/10.1016/j.jesp.2016.04.006,https://www.sciencedirect.com/science/article/pii/S002210311630244X/pdfft?md5=e69864bd24ef9a45267616dda7d3fbc2&pid=1-s2.0-S002210311630244X-main.pdf,8
Journal of Experimental Social Psychology,65,N/A,2016,Laughter conveys status,"Christopher Oveis, Aleksandr Spectre, Pamela K. Smith, Mary Y. Liu, Dacher Keltner",Pending,109-115,Research article,https://doi.org/10.1016/j.jesp.2016.04.005,https://www.sciencedirect.com/science/article/pii/S0022103116302359/pdfft?md5=80b551e694819387f76f7f326cb25d59&pid=1-s2.0-S0022103116302359-main.pdf,45
Journal of Experimental Social Psychology,65,N/A,2016,A burden for the boys: Evidence of stereotype threat in boys' reading performance,"Pascal Pansu, Isabelle Régner, Sylvain Max, Pascale Colé, ... Pascal Huguet",Pending,26-30,Short communication,https://doi.org/10.1016/j.jesp.2016.02.008,https://www.sciencedirect.com/science/article/pii/S0022103116301202/pdfft?md5=e44b9190172068847f08d9876f5e97cf&pid=1-s2.0-S0022103116301202-main.pdf,61
Journal of Experimental Social Psychology,66,N/A,2016,Introduction to the Special Issue on Methodological Rigor and Replicability,"Charles Stangor, Edward P. Lemay",Pending,1-3,Editorial,https://doi.org/10.1016/j.jesp.2016.02.006,https://www.sciencedirect.com/science/article/pii/S0022103116000081/pdfft?md5=4a9448837ab65b5a19238234f8ca0b1e&pid=1-s2.0-S0022103116000081-main.pdf,13
