Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Psychology: General,149,6,2020,Overestimating the valuations and preferences of others.,"Jung, Minah H.; Moon, Alice; Nelson, Leif D.",Pending,1193-1214,Articles,https://doi.org/10.1037/xge0000700,Pending,16
Journal of Experimental Psychology: General,149,7,2020,The use of number words in natural language obeys Weber’s law.,"Rinaldi, Luca; Marelli, Marco",Pending,1215-1230,Articles,https://doi.org/10.1037/xge0000715,Pending,7
Journal of Experimental Psychology: General,149,7,2020,Translating (lack of) memories into reports: Conversion processes in responding to unanswerable questions.,"Krogulska, Aleksandra; Skóra, Zuzanna; Scoboria, Alan; Hanczakowski, Maciej; Zawadzka, Katarzyna",Pending,1231-1248,Articles,https://doi.org/10.1037/xge0000695,Pending,8
Journal of Experimental Psychology: General,149,7,2020,Individual differences in creative cognition.,"Dygert, Sarah K. C.; Jarosz, Andrew F.",Pending,1249-1274,Articles,https://doi.org/10.1037/xge0000713,Pending,22
Journal of Experimental Psychology: General,149,7,2020,Different features of real-world objects are represented in a dependent manner in long-term memory.,"Balaban, Halely; Assaf, Dana; Arad Meir, Moran; Luria, Roy",Pending,1275-1293,Articles,https://doi.org/10.1037/xge0000716,Pending,7
Journal of Experimental Psychology: General,149,7,2020,"Indirect, but not direct, down-regulation of visual long-term memory encoding through strategic biasing of attentional allocation.","Tozios, Caitlin J. I.; Fukuda, Keisuke",Pending,1294-1310,Articles,https://doi.org/10.1037/xge0000712,Pending,6
Journal of Experimental Psychology: General,149,7,2020,A systematic investigation of conceptual color associations.,"Tham, Diana Su Yun; Sowden, Paul T.; Grandison, Alexandra; Franklin, Anna; Lee, Anna Kai Win; Ng, Michelle; Park, Juhyun; Pang, Weiguo; Zhao, Jingwen",Pending,1311-1332,Articles,https://doi.org/10.1037/xge0000703,Pending,19
Journal of Experimental Psychology: General,149,7,2020,Distortions of visual time induced by motor adaptation.,"Anobile, Giovanni; Domenici, Nicola; Togoli, Irene; Burr, David; Arrighi, Roberto",Pending,1333-1343,Articles,https://doi.org/10.1037/xge0000709,Pending,18
Journal of Experimental Psychology: General,149,7,2020,Collective recognition and function in concepts of institutional social groups.,"Noyes, Alexander; Keil, Frank C.",Pending,1344-1359,Articles,https://doi.org/10.1037/xge0000711,Pending,3
Journal of Experimental Psychology: General,149,7,2020,The automaticity of semantic processing revisited: Auditory distraction by a categorical deviation.,"Vachon, François; Marsh, John E.; Labonté, Katherine",Pending,1360-1397,Articles,https://doi.org/10.1037/xge0000714,Pending,23
Journal of Experimental Psychology: General,149,7,2020,Profiles in empathy: Different empathic responses to emotional and physical suffering.,"Stellar, Jennifer E.; Anderson, Craig L.; Gatchpazian, Arasteh",Pending,1398-1416,Articles,https://doi.org/10.1037/xge0000718,Pending,11
Journal of Experimental Psychology: General,149,8,2020,Belief digitization: Do we treat uncertainty as probabilities or as bits?,"Johnson, Samuel G. B.; Merchant, Thomas; Keil, Frank C.",Pending,1417-1434,Articles,https://doi.org/10.1037/xge0000720,Pending,5
Journal of Experimental Psychology: General,149,8,2020,Noncoercive human intelligence gathering.,"Dando, Coral J.; Ormerod, Thomas C.",Pending,1435-1448,Articles,https://doi.org/10.1037/xge0000724,Pending,6
Journal of Experimental Psychology: General,149,8,2020,Measuring habit formation through goal-directed response switching.,"Luque, David; Molinero, Sara; Watson, Poppy; López, Francisco J.; Le Pelley, Mike E.",Pending,1449-1459,Articles,https://doi.org/10.1037/xge0000722,Pending,31
Journal of Experimental Psychology: General,149,8,2020,What is learned in approach-avoidance tasks? On the scope and generalizability of approach-avoidance effects.,"Hütter, Mandy; Genschow, Oliver",Pending,1460-1476,Articles,https://doi.org/10.1037/xge0000728,Pending,5
Journal of Experimental Psychology: General,149,8,2020,Temporal dynamics of free recall: The role of rehearsal efficiency in word frequency and bilingual language proficiency effects.,"Francis, Wendy S.; Arteaga, Marcela M.; Liaño, Mary K.; Taylor, Randolph S.",Pending,1477-1508,Articles,https://doi.org/10.1037/xge0000732,Pending,7
Journal of Experimental Psychology: General,149,8,2020,Is social decision making for close others consistent across domains and within individuals?,"Guassi Moreira, João F.; Tashjian, Sarah M.; Galván, Adriana; Silvers, Jennifer A.",Pending,1509-1526,Articles,https://doi.org/10.1037/xge0000719,Pending,9
Journal of Experimental Psychology: General,149,8,2020,Exploring information use in children’s decision-making: Base-rate neglect and trust in testimony.,"Gualtieri, Samantha; Buchsbaum, Daphna; Denison, Stephanie",Pending,1527-1536,Articles,https://doi.org/10.1037/xge0000726,Pending,5
Journal of Experimental Psychology: General,149,8,2020,How do children learn novel emotion words? A study of emotion concept acquisition in preschoolers.,"Shablack, Holly; Becker, Misha; Lindquist, Kristen A.",Pending,1537-1553,Articles,https://doi.org/10.1037/xge0000727,Pending,14
Journal of Experimental Psychology: General,149,8,2020,Better than my past self: Temporal comparison raises children’s pride without triggering superiority goals.,"Gürel, Çisem; Brummelman, Eddie; Sedikides, Constantine; Overbeek, Geertjan",Pending,1554-1566,Articles,https://doi.org/10.1037/xge0000733,Pending,19
Journal of Experimental Psychology: General,149,8,2020,Honesty biases trustworthiness impressions.,"Bellucci, Gabriele; Park, Soyoung Q.",Pending,1567-1586,Articles,https://doi.org/10.1037/xge0000730,Pending,12
Journal of Experimental Psychology: General,149,8,2020,"Truth is in the mind, but beauty is in the eye: Fluency effects are moderated by a match between fluency source and judgment dimension.","Vogel, Tobias; Silva, Rita R.; Thomas, Aurelia; Wänke, Michaela",Pending,1587-1596,Articles,https://doi.org/10.1037/xge0000731,Pending,19
Journal of Experimental Psychology: General,149,8,2020,Crime and punishment: Morality judgment in a foreign language.,"Woumans, Evy; Van der Cruyssen, Ine; Duyck, Wouter",Pending,1597-1602,Brief Reports,https://doi.org/10.1037/xge0000736,Pending,7
Journal of Experimental Psychology: General,149,8,2020,Language framing shapes dehumanization of groups: A successful replication and extension of Cooley et al. (2017).,"Hodson, Gordon; Doucher, Claire",Pending,1603-1607,Brief Reports,https://doi.org/10.1037/xge0000723,Pending,3
Journal of Experimental Psychology: General,149,8,2020,"Fake news, fast and slow: Deliberation reduces belief in false (but not true) news headlines.","Bago, Bence; Rand, David G.; Pennycook, Gordon",Pending,1608-1613,Brief Reports,https://doi.org/10.1037/xge0000729,Pending,124
Journal of Experimental Psychology: General,149,9,2020,Participant–experimenter rapport in experimental settings: A test case of executive functions among children with ADHD.,"Gidron, Maor; Sabag, Maya; Yarmolovsky, Jessica; Geva, Ronny",Pending,1615-1627,Articles,https://doi.org/10.1037/xge0000743,Pending,4
Journal of Experimental Psychology: General,149,9,2020,Motion-induced blindness as a tool to measure attentional biases and the link to attention-deficit/hyperactivity traits.,"McEwen, Cassandra; Paton, Bryan; Tsuchiya, Naotsugu; van Boxtel, Jeroen J. A.",Pending,1628-1643,Articles,https://doi.org/10.1037/xge0000742,Pending,1
Journal of Experimental Psychology: General,149,9,2020,Age differences in risk attitude are shaped by option complexity.,"Zilker, Veronika; Hertwig, Ralph; Pachur, Thorsten",Pending,1644-1683,Articles,https://doi.org/10.1037/xge0000741,Pending,19
Journal of Experimental Psychology: General,149,9,2020,Emotional modulation of episodic memory in school-age children and adults: Emotional items and their associated contextual details.,"Massol, Sarah; Vantaggio, Sophie; Chainay, Hanna",Pending,1684-1703,Articles,https://doi.org/10.1037/xge0000744,Pending,7
Journal of Experimental Psychology: General,149,9,2020,Choice protection for feeling-focused decisions.,"Maglio, Sam J.; Reich, Taly",Pending,1704-1718,Articles,https://doi.org/10.1037/xge0000735,Pending,5
Journal of Experimental Psychology: General,149,9,2020,Lying to appear honest.,"Choshen-Hillel, Shoham; Shaw, Alex; Caruso, Eugene M.",Pending,1719-1735,Articles,https://doi.org/10.1037/xge0000737,Pending,15
Journal of Experimental Psychology: General,149,9,2020,"Victims, perpetrators, or both? The vicious cycle of disrespect and cynical beliefs about human nature.","Stavrova, Olga; Ehlebracht, Daniel; Vohs, Kathleen D.",Pending,1736-1754,Articles,https://doi.org/10.1037/xge0000738,Pending,17
Journal of Experimental Psychology: General,149,9,2020,Temporal dynamics of real-world emotion are more strongly linked to prediction error than outcome.,"Villano, William J.; Otto, A. Ross; Ezie, C. E. Chiemeka; Gillis, Roderick; Heller, Aaron S.",Pending,1755-1766,Articles,https://doi.org/10.1037/xge0000740,Pending,36
Journal of Experimental Psychology: General,149,9,2020,Apathy is associated with reduced precision of prior beliefs about action outcomes.,"Hezemans, Frank H.; Wolpe, Noham; Rowe, James B.",Pending,1767-1777,Articles,https://doi.org/10.1037/xge0000739,Pending,10
Journal of Experimental Psychology: General,149,9,2020,When actions go awry: Monitoring partner errors and machine malfunctions.,"Pfister, Roland; Weller, Lisa; Kunde, Wilfried",Pending,1778-1787,Articles,https://doi.org/10.1037/xge0000748,Pending,10
Journal of Experimental Psychology: General,149,9,2020,Is there a G factor for metacognition? Correlations in retrospective metacognitive sensitivity across tasks.,"Mazancieux, Audrey; Fleming, Stephen M.; Souchay, Céline; Moulin, Chris J. A.",Pending,1788-1799,Articles,https://doi.org/10.1037/xge0000746,Pending,42
Journal of Experimental Psychology: General,149,9,2020,Evaluative conditioning of artificial grammars: Evidence that subjectively-unconscious structures bias affective evaluations of novel stimuli.,"Jurchiș, Răzvan; Costea, Andrei; Dienes, Zoltan; Miclea, Mircea; Opre, Adrian",Pending,1800-1809,Brief Report,https://doi.org/10.1037/xge0000734,Pending,16
Journal of Experimental Psychology: General,149,10,2020,Fleeting impressions of economic value via summary statistical representations.,"Yamanashi Leib, Allison; Chang, Kelly; Xia, Ye; Peng, Andy; Whitney, David",Pending,1811-1822,Articles,https://doi.org/10.1037/xge0000745,Pending,16
Journal of Experimental Psychology: General,149,10,2020,The influence of reward magnitude on stimulus memory and stimulus generalization in categorization decisions.,"Schlegelmilch, René; von Helversen, Bettina",Pending,1823-1854,Articles,https://doi.org/10.1037/xge0000747,Pending,5
Journal of Experimental Psychology: General,149,10,2020,Biased preferences through exploitation: How initial biases are consolidated in reward-rich environments.,"Harris, Chris; Fiedler, Klaus; Marien, Hans; Custers, Ruud",Pending,1855-1877,Articles,https://doi.org/10.1037/xge0000754,Pending,8
Journal of Experimental Psychology: General,149,10,2020,"It’s new, but is it good? How generalization and uncertainty guide the exploration of novel options.","Stojić, Hrvoje; Schulz, Eric; P. Analytis, Pantelis; Speekenbrink, Maarten",Pending,1878-1907,Articles,https://doi.org/10.1037/xge0000749,Pending,14
Journal of Experimental Psychology: General,149,10,2020,Structure-seeking as a psychological antecedent of beliefs about morality.,"Stanley, Matthew L.; Marsh, Elizabeth J.; Kay, Aaron C.",Pending,1908-1918,Articles,https://doi.org/10.1037/xge0000752,Pending,14
Journal of Experimental Psychology: General,149,10,2020,Memory’s reflection of learned information value increases across development.,"Nussenbaum, Kate; Prentis, Euan; Hartley, Catherine A.",Pending,1919-1934,Articles,https://doi.org/10.1037/xge0000753,Pending,2
Journal of Experimental Psychology: General,149,10,2020,"Children’s beliefs about causes of human characteristics: Genes, environment, or choice?","Meyer, Meredith; Roberts, Steven O.; Jayaratne, Toby E.; Gelman, Susan A.",Pending,1935-1949,Articles,https://doi.org/10.1037/xge0000751,Pending,9
Journal of Experimental Psychology: General,149,10,2020,The bittersweet taste of sacrifice: Consequences for ambivalence and mixed reactions.,"Righetti, Francesca; Schneider, Iris; Ferrier, Deanna; Spiridonova, Teodora; Xiang, Ruiyang; Impett, Emily A.",Pending,1950-1968,Articles,https://doi.org/10.1037/xge0000750,Pending,17
Journal of Experimental Psychology: General,149,10,2020,The unexpected power of positivity: Predictions versus decisions about advisor selection.,"Hur, Julia D.; Ruttan, Rachel L.; Shea, Catherine T.",Pending,1969-1986,Articles,https://doi.org/10.1037/xge0000756,Pending,7
Journal of Experimental Psychology: General,149,10,2020,Passive exposure attenuates distraction during visual search.,"Won, Bo-Yeong; Geng, Joy J.",Pending,1987-1995,Articles,https://doi.org/10.1037/xge0000760,Pending,46
Journal of Experimental Psychology: General,149,11,2020,Conscious awareness differentially shapes analgesic and hyperalgesic pain responses.,"Liu, Cuizhen; Pu, Min; Lian, Weicheng; Hu, Li; Mobbs, Dean; Yu, Rongjun",Pending,2007-2019,Articles,https://doi.org/10.1037/xge0000759,Pending,6
Journal of Experimental Psychology: General,149,11,2020,When awareness gets in the way: Reactivation aversion effects resolve the generality/specificity paradox in sensorimotor interference tasks.,"Schlaghecken, Friederike; Maylor, Elizabeth A.",Pending,2020-2045,Articles,https://doi.org/10.1037/xge0000755,Pending,5
Journal of Experimental Psychology: General,149,11,2020,The spatial distribution of attention predicts familiarity strength during encoding and retrieval.,"Ramey, Michelle M.; Henderson, John M.; Yonelinas, Andrew P.",Pending,2046-2062,Articles,https://doi.org/10.1037/xge0000758,Pending,10
Journal of Experimental Psychology: General,149,11,2020,Generalization and recovery of post-retrieval amnesia.,"Alfei, Joaquín M.; Ferrer Monti, Roque I.; Molina, Victor A.; De Bundel, Dimitri; Luyten, Laura; Beckers, Tom",Pending,2063-2083,Articles,https://doi.org/10.1037/xge0000765,Pending,8
Journal of Experimental Psychology: General,149,11,2020,What you read versus what you know: Neural correlates of accessing context information and background knowledge in constructing a mental representation during reading.,"van Moort, Marianne L.; Jolles, Dietsje D.; Koornneef, Arnout; van den Broek, Paul",Pending,2084-2101,Articles,https://doi.org/10.1037/xge0000764,Pending,8
