Journal,Volume,Issue,Publication Year,Title,Authors,Pages,Type,DOI,PDF Link
Journal of Experimental Psychology: General,149,5,2020,Interhemispheric transfer of semantic information facilitates bilateral word recognition.,"Chu, Ronald; Joordens, Steve; Meltzer, Jed A.",984-984-1005,Articles,https://doi.org/10.1037/xge0000687,https://psycnet.apa.orgxge/149/5/984.pdf
Journal of Experimental Psychology: General,149,5,2020,The functional effects of voluntary and involuntary phantom color on conscious awareness.,"Chang, Shuai; Pearson, Joel",1006-1006-1016,Articles,https://doi.org/10.1037/xge0000684,https://psycnet.apa.orgxge/149/5/1006.pdf
Journal of Experimental Psychology: General,149,6,2020,Cognitive control across adolescence: Dynamic adjustments and mind-wandering.,"Gyurkovics, Máté; Stafford, Tom; Levita, Liat",1017-1017-1031,Articles,https://doi.org/10.1037/xge0000698,https://psycnet.apa.orgxge/149/6/1017.pdf
Journal of Experimental Psychology: General,149,6,2020,"Understanding how minds vary relates to skill in inferring mental states, personality, and intelligence.","Conway, Jane R.; Coll, Michel-Pierre; Cuve, Hélio Clemente; Koletsi, Sofia; Bronitt, Nicholas; Catmur, Caroline; Bird, Geoffrey",1032-1032-1047,Articles,https://doi.org/10.1037/xge0000704,https://psycnet.apa.orgxge/149/6/1032.pdf
Journal of Experimental Psychology: General,149,6,2020,The correlations in experience principle: How culture shapes concepts of time and number.,"Pitt, Benjamin; Casasanto, Daniel",1048-1048-1070,Articles,https://doi.org/10.1037/xge0000696,https://psycnet.apa.orgxge/149/6/1048.pdf
Journal of Experimental Psychology: General,149,6,2020,Sensorimotor control of vocal production in early childhood.,"Scheerer, Nichole E.; Jacobson, Danielle S.; Jones, Jeffery A.",1071-1071-1077,Articles,https://doi.org/10.1037/xge0000706,https://psycnet.apa.orgxge/149/6/1071.pdf
Journal of Experimental Psychology: General,149,6,2020,Children flexibly seek visual information to support signed and spoken language comprehension.,"MacDonald, Kyle; Marchman, Virginia A.; Fernald, Anne; Frank, Michael C.",1078-1078-1096,Articles,https://doi.org/10.1037/xge0000702,https://psycnet.apa.orgxge/149/6/1078.pdf
Journal of Experimental Psychology: General,149,6,2020,Autistic adults anticipate and integrate meaning based on the speaker’s voice: Evidence from eye-tracking and event-related potentials.,"Barzy, Mahsa; Black, Jo; Williams, David; Ferguson, Heather J.",1097-1097-1115,Articles,https://doi.org/10.1037/xge0000705,https://psycnet.apa.orgxge/149/6/1097.pdf
Journal of Experimental Psychology: General,149,6,2020,Children’s exposure to spatial language promotes their spatial thinking.,"Casasola, Marianella; Wei, Wendy S.; Suh, Daniel D.; Donskoy, Patricia; Ransom, Ashley",1116-1116-1136,Articles,https://doi.org/10.1037/xge0000699,https://psycnet.apa.orgxge/149/6/1116.pdf
Journal of Experimental Psychology: General,149,6,2020,Feel the bass: Music presented to tactile and auditory modalities increases aesthetic appreciation and body movement.,"Hove, Michael J.; Martinez, Steven A.; Stupacher, Jan",1137-1137-1147,Articles,https://doi.org/10.1037/xge0000708,https://psycnet.apa.orgxge/149/6/1137.pdf
Journal of Experimental Psychology: General,149,6,2020,Electrophysiological evidence for action-effect prediction.,"Dignath, David; Kiesel, Andrea; Frings, Christian; Pastötter, Bernhard",1148-1148-1155,Articles,https://doi.org/10.1037/xge0000707,https://psycnet.apa.orgxge/149/6/1148.pdf
Journal of Experimental Psychology: General,149,6,2020,Out with the old: New target templates impair the guidance of visual search by preexisting task goals.,"Berggren, Nick; Nako, Rebecca; Eimer, Martin",1156-1156-1168,Articles,https://doi.org/10.1037/xge0000697,https://psycnet.apa.orgxge/149/6/1156.pdf
Journal of Experimental Psychology: General,149,6,2020,How effectively can implicit evaluations be updated? Using evaluative statements after aversive repeated evaluative pairings.,"Mann, Thomas C.; Kurdi, Benedek; Banaji, Mahzarin R.",1169-1169-1192,Articles,https://doi.org/10.1037/xge0000701,https://psycnet.apa.orgxge/149/6/1169.pdf
Journal of Experimental Psychology: General,149,6,2020,Overestimating the valuations and preferences of others.,"Jung, Minah H.; Moon, Alice; Nelson, Leif D.",1193-1193-1214,Articles,https://doi.org/10.1037/xge0000700,https://psycnet.apa.orgxge/149/6/1193.pdf
Journal of Experimental Psychology: General,149,7,2020,The use of number words in natural language obeys Weber’s law.,"Rinaldi, Luca; Marelli, Marco",1215-1215-1230,Articles,https://doi.org/10.1037/xge0000715,https://psycnet.apa.orgxge/149/7/1215.pdf
Journal of Experimental Psychology: General,149,7,2020,Translating (lack of) memories into reports: Conversion processes in responding to unanswerable questions.,"Krogulska, Aleksandra; Skóra, Zuzanna; Scoboria, Alan; Hanczakowski, Maciej; Zawadzka, Katarzyna",1231-1231-1248,Articles,https://doi.org/10.1037/xge0000695,https://psycnet.apa.orgxge/149/7/1231.pdf
Journal of Experimental Psychology: General,149,7,2020,Individual differences in creative cognition.,"Dygert, Sarah K. C.; Jarosz, Andrew F.",1249-1249-1274,Articles,https://doi.org/10.1037/xge0000713,https://psycnet.apa.orgxge/149/7/1249.pdf
Journal of Experimental Psychology: General,149,7,2020,Different features of real-world objects are represented in a dependent manner in long-term memory.,"Balaban, Halely; Assaf, Dana; Arad Meir, Moran; Luria, Roy",1275-1275-1293,Articles,https://doi.org/10.1037/xge0000716,https://psycnet.apa.orgxge/149/7/1275.pdf
Journal of Experimental Psychology: General,149,7,2020,"Indirect, but not direct, down-regulation of visual long-term memory encoding through strategic biasing of attentional allocation.","Tozios, Caitlin J. I.; Fukuda, Keisuke",1294-1294-1310,Articles,https://doi.org/10.1037/xge0000712,https://psycnet.apa.orgxge/149/7/1294.pdf
Journal of Experimental Psychology: General,149,7,2020,A systematic investigation of conceptual color associations.,"Tham, Diana Su Yun; Sowden, Paul T.; Grandison, Alexandra; Franklin, Anna; Lee, Anna Kai Win; Ng, Michelle; Park, Juhyun; Pang, Weiguo; Zhao, Jingwen",1311-1311-1332,Articles,https://doi.org/10.1037/xge0000703,https://psycnet.apa.orgxge/149/7/1311.pdf
Journal of Experimental Psychology: General,149,7,2020,Distortions of visual time induced by motor adaptation.,"Anobile, Giovanni; Domenici, Nicola; Togoli, Irene; Burr, David; Arrighi, Roberto",1333-1333-1343,Articles,https://doi.org/10.1037/xge0000709,https://psycnet.apa.orgxge/149/7/1333.pdf
Journal of Experimental Psychology: General,149,7,2020,Collective recognition and function in concepts of institutional social groups.,"Noyes, Alexander; Keil, Frank C.",1344-1344-1359,Articles,https://doi.org/10.1037/xge0000711,https://psycnet.apa.orgxge/149/7/1344.pdf
Journal of Experimental Psychology: General,149,7,2020,The automaticity of semantic processing revisited: Auditory distraction by a categorical deviation.,"Vachon, François; Marsh, John E.; Labonté, Katherine",1360-1360-1397,Articles,https://doi.org/10.1037/xge0000714,https://psycnet.apa.orgxge/149/7/1360.pdf
Journal of Experimental Psychology: General,149,7,2020,Profiles in empathy: Different empathic responses to emotional and physical suffering.,"Stellar, Jennifer E.; Anderson, Craig L.; Gatchpazian, Arasteh",1398-1398-1416,Articles,https://doi.org/10.1037/xge0000718,https://psycnet.apa.orgxge/149/7/1398.pdf
Journal of Experimental Psychology: General,149,8,2020,Belief digitization: Do we treat uncertainty as probabilities or as bits?,"Johnson, Samuel G. B.; Merchant, Thomas; Keil, Frank C.",1417-1417-1434,Articles,https://doi.org/10.1037/xge0000720,https://psycnet.apa.orgxge/149/8/1417.pdf
Journal of Experimental Psychology: General,149,8,2020,Noncoercive human intelligence gathering.,"Dando, Coral J.; Ormerod, Thomas C.",1435-1435-1448,Articles,https://doi.org/10.1037/xge0000724,https://psycnet.apa.orgxge/149/8/1435.pdf
Journal of Experimental Psychology: General,149,8,2020,Measuring habit formation through goal-directed response switching.,"Luque, David; Molinero, Sara; Watson, Poppy; López, Francisco J.; Le Pelley, Mike E.",1449-1449-1459,Articles,https://doi.org/10.1037/xge0000722,https://psycnet.apa.orgxge/149/8/1449.pdf
Journal of Experimental Psychology: General,149,8,2020,What is learned in approach-avoidance tasks? On the scope and generalizability of approach-avoidance effects.,"Hütter, Mandy; Genschow, Oliver",1460-1460-1476,Articles,https://doi.org/10.1037/xge0000728,https://psycnet.apa.orgxge/149/8/1460.pdf
Journal of Experimental Psychology: General,149,8,2020,Temporal dynamics of free recall: The role of rehearsal efficiency in word frequency and bilingual language proficiency effects.,"Francis, Wendy S.; Arteaga, Marcela M.; Liaño, Mary K.; Taylor, Randolph S.",1477-1477-1508,Articles,https://doi.org/10.1037/xge0000732,https://psycnet.apa.orgxge/149/8/1477.pdf
Journal of Experimental Psychology: General,149,8,2020,Is social decision making for close others consistent across domains and within individuals?,"Guassi Moreira, João F.; Tashjian, Sarah M.; Galván, Adriana; Silvers, Jennifer A.",1509-1509-1526,Articles,https://doi.org/10.1037/xge0000719,https://psycnet.apa.orgxge/149/8/1509.pdf
Journal of Experimental Psychology: General,149,8,2020,Exploring information use in children’s decision-making: Base-rate neglect and trust in testimony.,"Gualtieri, Samantha; Buchsbaum, Daphna; Denison, Stephanie",1527-1527-1536,Articles,https://doi.org/10.1037/xge0000726,https://psycnet.apa.orgxge/149/8/1527.pdf
Journal of Experimental Psychology: General,149,8,2020,How do children learn novel emotion words? A study of emotion concept acquisition in preschoolers.,"Shablack, Holly; Becker, Misha; Lindquist, Kristen A.",1537-1537-1553,Articles,https://doi.org/10.1037/xge0000727,https://psycnet.apa.orgxge/149/8/1537.pdf
Journal of Experimental Psychology: General,149,8,2020,Better than my past self: Temporal comparison raises children’s pride without triggering superiority goals.,"Gürel, Çisem; Brummelman, Eddie; Sedikides, Constantine; Overbeek, Geertjan",1554-1554-1566,Articles,https://doi.org/10.1037/xge0000733,https://psycnet.apa.orgxge/149/8/1554.pdf
Journal of Experimental Psychology: General,149,8,2020,Honesty biases trustworthiness impressions.,"Bellucci, Gabriele; Park, Soyoung Q.",1567-1567-1586,Articles,https://doi.org/10.1037/xge0000730,https://psycnet.apa.orgxge/149/8/1567.pdf
Journal of Experimental Psychology: General,149,8,2020,"Truth is in the mind, but beauty is in the eye: Fluency effects are moderated by a match between fluency source and judgment dimension.","Vogel, Tobias; Silva, Rita R.; Thomas, Aurelia; Wänke, Michaela",1587-1587-1596,Articles,https://doi.org/10.1037/xge0000731,https://psycnet.apa.orgxge/149/8/1587.pdf
Journal of Experimental Psychology: General,149,8,2020,Crime and punishment: Morality judgment in a foreign language.,"Woumans, Evy; Van der Cruyssen, Ine; Duyck, Wouter",1597-1597-1602,Brief Reports,https://doi.org/10.1037/xge0000736,https://psycnet.apa.orgxge/149/8/1597.pdf
Journal of Experimental Psychology: General,149,8,2020,Language framing shapes dehumanization of groups: A successful replication and extension of Cooley et al. (2017).,"Hodson, Gordon; Doucher, Claire",1603-1603-1607,Brief Reports,https://doi.org/10.1037/xge0000723,https://psycnet.apa.orgxge/149/8/1603.pdf
Journal of Experimental Psychology: General,149,8,2020,"Fake news, fast and slow: Deliberation reduces belief in false (but not true) news headlines.","Bago, Bence; Rand, David G.; Pennycook, Gordon",1608-1608-1613,Brief Reports,https://doi.org/10.1037/xge0000729,https://psycnet.apa.orgxge/149/8/1608.pdf
Journal of Experimental Psychology: General,149,9,2020,Participant–experimenter rapport in experimental settings: A test case of executive functions among children with ADHD.,"Gidron, Maor; Sabag, Maya; Yarmolovsky, Jessica; Geva, Ronny",1615-1615-1627,Articles,https://doi.org/10.1037/xge0000743,https://psycnet.apa.orgxge/149/9/1615.pdf
Journal of Experimental Psychology: General,149,9,2020,Motion-induced blindness as a tool to measure attentional biases and the link to attention-deficit/hyperactivity traits.,"McEwen, Cassandra; Paton, Bryan; Tsuchiya, Naotsugu; van Boxtel, Jeroen J. A.",1628-1628-1643,Articles,https://doi.org/10.1037/xge0000742,https://psycnet.apa.orgxge/149/9/1628.pdf
Journal of Experimental Psychology: General,149,9,2020,Age differences in risk attitude are shaped by option complexity.,"Zilker, Veronika; Hertwig, Ralph; Pachur, Thorsten",1644-1644-1683,Articles,https://doi.org/10.1037/xge0000741,https://psycnet.apa.orgxge/149/9/1644.pdf
Journal of Experimental Psychology: General,149,9,2020,Emotional modulation of episodic memory in school-age children and adults: Emotional items and their associated contextual details.,"Massol, Sarah; Vantaggio, Sophie; Chainay, Hanna",1684-1684-1703,Articles,https://doi.org/10.1037/xge0000744,https://psycnet.apa.orgxge/149/9/1684.pdf
Journal of Experimental Psychology: General,149,9,2020,Choice protection for feeling-focused decisions.,"Maglio, Sam J.; Reich, Taly",1704-1704-1718,Articles,https://doi.org/10.1037/xge0000735,https://psycnet.apa.orgxge/149/9/1704.pdf
Journal of Experimental Psychology: General,149,9,2020,Lying to appear honest.,"Choshen-Hillel, Shoham; Shaw, Alex; Caruso, Eugene M.",1719-1719-1735,Articles,https://doi.org/10.1037/xge0000737,https://psycnet.apa.orgxge/149/9/1719.pdf
Journal of Experimental Psychology: General,149,9,2020,"Victims, perpetrators, or both? The vicious cycle of disrespect and cynical beliefs about human nature.","Stavrova, Olga; Ehlebracht, Daniel; Vohs, Kathleen D.",1736-1736-1754,Articles,https://doi.org/10.1037/xge0000738,https://psycnet.apa.orgxge/149/9/1736.pdf
Journal of Experimental Psychology: General,149,9,2020,Temporal dynamics of real-world emotion are more strongly linked to prediction error than outcome.,"Villano, William J.; Otto, A. Ross; Ezie, C. E. Chiemeka; Gillis, Roderick; Heller, Aaron S.",1755-1755-1766,Articles,https://doi.org/10.1037/xge0000740,https://psycnet.apa.orgxge/149/9/1755.pdf
Journal of Experimental Psychology: General,149,9,2020,Apathy is associated with reduced precision of prior beliefs about action outcomes.,"Hezemans, Frank H.; Wolpe, Noham; Rowe, James B.",1767-1767-1777,Articles,https://doi.org/10.1037/xge0000739,https://psycnet.apa.orgxge/149/9/1767.pdf
Journal of Experimental Psychology: General,149,9,2020,When actions go awry: Monitoring partner errors and machine malfunctions.,"Pfister, Roland; Weller, Lisa; Kunde, Wilfried",1778-1778-1787,Articles,https://doi.org/10.1037/xge0000748,https://psycnet.apa.orgxge/149/9/1778.pdf
Journal of Experimental Psychology: General,149,9,2020,Is there a G factor for metacognition? Correlations in retrospective metacognitive sensitivity across tasks.,"Mazancieux, Audrey; Fleming, Stephen M.; Souchay, Céline; Moulin, Chris J. A.",1788-1788-1799,Articles,https://doi.org/10.1037/xge0000746,https://psycnet.apa.orgxge/149/9/1788.pdf
Journal of Experimental Psychology: General,149,9,2020,Evaluative conditioning of artificial grammars: Evidence that subjectively-unconscious structures bias affective evaluations of novel stimuli.,"Jurchiș, Răzvan; Costea, Andrei; Dienes, Zoltan; Miclea, Mircea; Opre, Adrian",1800-1800-1809,Brief Report,https://doi.org/10.1037/xge0000734,https://psycnet.apa.orgxge/149/9/1800.pdf
Journal of Experimental Psychology: General,149,10,2020,Fleeting impressions of economic value via summary statistical representations.,"Yamanashi Leib, Allison; Chang, Kelly; Xia, Ye; Peng, Andy; Whitney, David",1811-1811-1822,Articles,https://doi.org/10.1037/xge0000745,https://psycnet.apa.orgxge/149/10/1811.pdf
